label,recall,precision
vehicle.car,0.11255156157925751,0.9794871794871794
vehicle.car,0.11314083677077195,0.9795918367346939
vehicle.car,0.11373011196228638,0.9796954314720813
vehicle.car,0.11431938715380083,0.9797979797979798
vehicle.car,0.11490866234531526,0.9798994974874372
vehicle.car,0.11490866234531526,0.975
vehicle.car,0.1154979375368297,0.9751243781094527
vehicle.car,0.11608721272834413,0.9752475247524752
vehicle.car,0.11667648791985857,0.9753694581280788
vehicle.car,0.11726576311137302,0.9754901960784313
vehicle.car,0.11785503830288745,0.975609756097561
vehicle.car,0.11844431349440189,0.9757281553398058
vehicle.car,0.11903358868591632,0.9758454106280193
vehicle.car,0.11962286387743076,0.9759615384615384
vehicle.car,0.12021213906894519,0.9760765550239234
vehicle.car,0.12080141426045964,0.9761904761904762
vehicle.car,0.12139068945197407,0.976303317535545
vehicle.car,0.12197996464348851,0.9764150943396226
vehicle.car,0.12256923983500295,0.9765258215962441
vehicle.car,0.12315851502651738,0.9766355140186916
vehicle.car,0.12374779021803183,0.9767441860465116
vehicle.car,0.12433706540954625,0.9768518518518519
vehicle.car,0.1249263406010607,0.9769585253456221
vehicle.car,0.12551561579257514,0.9770642201834863
vehicle.car,0.12610489098408956,0.9771689497716894
vehicle.car,0.126694166175604,0.9772727272727273
vehicle.car,0.12728344136711844,0.9773755656108597
vehicle.car,0.1278727165586329,0.9774774774774775
vehicle.car,0.1278727165586329,0.9730941704035875
vehicle.car,0.12846199175014733,0.9732142857142857
vehicle.car,0.12905126694166175,0.9733333333333334
vehicle.car,0.1296405421331762,0.9734513274336283
vehicle.car,0.13022981732469063,0.973568281938326
vehicle.car,0.13081909251620508,0.9736842105263158
vehicle.car,0.1314083677077195,0.9737991266375546
vehicle.car,0.13199764289923394,0.9739130434782609
vehicle.car,0.13258691809074838,0.974025974025974
vehicle.car,0.13317619328226282,0.9741379310344828
vehicle.car,0.13376546847377727,0.9742489270386266
vehicle.car,0.13435474366529168,0.9743589743589743
vehicle.car,0.13494401885680612,0.9744680851063829
vehicle.car,0.13553329404832057,0.9745762711864406
vehicle.car,0.136122569239835,0.9746835443037974
vehicle.car,0.13671184443134943,0.9747899159663865
vehicle.car,0.13730111962286387,0.9748953974895398
vehicle.car,0.13789039481437831,0.975
vehicle.car,0.13789039481437831,0.970954356846473
vehicle.car,0.13847967000589276,0.9710743801652892
vehicle.car,0.1390689451974072,0.9711934156378601
vehicle.car,0.13965822038892162,0.9713114754098361
vehicle.car,0.14024749558043606,0.9714285714285714
vehicle.car,0.1408367707719505,0.9715447154471545
vehicle.car,0.14142604596346495,0.97165991902834
vehicle.car,0.14201532115497936,0.9717741935483871
vehicle.car,0.1426045963464938,0.9718875502008032
vehicle.car,0.14319387153800825,0.972
vehicle.car,0.1437831467295227,0.9721115537848606
vehicle.car,0.14437242192103714,0.9722222222222222
vehicle.car,0.14496169711255155,0.9723320158102767
vehicle.car,0.145550972304066,0.9724409448818898
vehicle.car,0.14614024749558044,0.9725490196078431
vehicle.car,0.14672952268709488,0.97265625
vehicle.car,0.1473187978786093,0.9727626459143969
vehicle.car,0.14790807307012374,0.9728682170542635
vehicle.car,0.14849734826163818,0.972972972972973
vehicle.car,0.14908662345315263,0.9730769230769231
vehicle.car,0.14967589864466707,0.9731800766283525
vehicle.car,0.1502651738361815,0.9732824427480916
vehicle.car,0.15085444902769593,0.973384030418251
vehicle.car,0.15144372421921037,0.9734848484848485
vehicle.car,0.15203299941072482,0.9735849056603774
vehicle.car,0.15262227460223923,0.9736842105263158
vehicle.car,0.15321154979375368,0.9737827715355806
vehicle.car,0.15321154979375368,0.9701492537313433
vehicle.car,0.15380082498526812,0.9702602230483272
vehicle.car,0.15439010017678256,0.9703703703703703
vehicle.car,0.154979375368297,0.9704797047970479
vehicle.car,0.15556865055981142,0.9705882352941176
vehicle.car,0.15615792575132587,0.9706959706959707
vehicle.car,0.1567472009428403,0.9708029197080292
vehicle.car,0.15733647613435475,0.9709090909090909
vehicle.car,0.15792575132586917,0.9710144927536232
vehicle.car,0.1585150265173836,0.9711191335740073
vehicle.car,0.15910430170889805,0.9712230215827338
vehicle.car,0.1596935769004125,0.9713261648745519
vehicle.car,0.16028285209192694,0.9714285714285714
vehicle.car,0.16087212728344136,0.9715302491103203
vehicle.car,0.16087212728344136,0.9680851063829787
vehicle.car,0.1614614024749558,0.9681978798586572
vehicle.car,0.16205067766647024,0.9683098591549296
vehicle.car,0.1626399528579847,0.968421052631579
vehicle.car,0.1632292280494991,0.9685314685314685
vehicle.car,0.1632292280494991,0.9651567944250871
vehicle.car,0.1632292280494991,0.9618055555555556
vehicle.car,0.16381850324101355,0.9619377162629758
vehicle.car,0.164407778432528,0.9620689655172414
vehicle.car,0.16499705362404243,0.9621993127147767
vehicle.car,0.16558632881555688,0.9623287671232876
vehicle.car,0.1661756040070713,0.962457337883959
vehicle.car,0.16676487919858574,0.9625850340136054
vehicle.car,0.16735415439010018,0.9627118644067797
vehicle.car,0.16794342958161462,0.9628378378378378
vehicle.car,0.16853270477312904,0.9629629629629629
vehicle.car,0.16912197996464348,0.9630872483221476
vehicle.car,0.16971125515615793,0.9632107023411371
vehicle.car,0.17030053034767237,0.9633333333333334
vehicle.car,0.17030053034767237,0.9601328903654485
vehicle.car,0.1708898055391868,0.9602649006622517
vehicle.car,0.17147908073070123,0.9603960396039604
vehicle.car,0.17206835592221567,0.9605263157894737
vehicle.car,0.17265763111373011,0.9606557377049181
vehicle.car,0.17324690630524456,0.9607843137254902
vehicle.car,0.17324690630524456,0.9576547231270358
vehicle.car,0.17324690630524456,0.9545454545454546
vehicle.car,0.17383618149675897,0.9546925566343042
vehicle.car,0.17442545668827342,0.9548387096774194
vehicle.car,0.17501473187978786,0.954983922829582
vehicle.car,0.1756040070713023,0.9551282051282052
vehicle.car,0.17619328226281675,0.9552715654952076
vehicle.car,0.17678255745433116,0.9554140127388535
vehicle.car,0.1773718326458456,0.9555555555555556
vehicle.car,0.17796110783736005,0.9556962025316456
vehicle.car,0.17796110783736005,0.9526813880126183
vehicle.car,0.1785503830288745,0.9528301886792453
vehicle.car,0.1791396582203889,0.9529780564263323
vehicle.car,0.17972893341190335,0.953125
vehicle.car,0.1803182086034178,0.9532710280373832
vehicle.car,0.18090748379493224,0.953416149068323
vehicle.car,0.18149675898644668,0.9535603715170279
vehicle.car,0.1820860341779611,0.9537037037037037
vehicle.car,0.18267530936947554,0.9538461538461539
vehicle.car,0.18326458456098998,0.9539877300613497
vehicle.car,0.18385385975250443,0.9541284403669725
vehicle.car,0.18444313494401884,0.9542682926829268
vehicle.car,0.1850324101355333,0.9544072948328267
vehicle.car,0.18562168532704773,0.9545454545454546
vehicle.car,0.18621096051856217,0.9546827794561934
vehicle.car,0.18621096051856217,0.9518072289156626
vehicle.car,0.18680023571007662,0.9519519519519519
vehicle.car,0.18738951090159103,0.9520958083832335
vehicle.car,0.18797878609310548,0.9522388059701492
vehicle.car,0.18856806128461992,0.9523809523809523
vehicle.car,0.18915733647613436,0.9525222551928784
vehicle.car,0.18915733647613436,0.9497041420118343
vehicle.car,0.18974661166764878,0.9498525073746312
vehicle.car,0.19033588685916322,0.95
vehicle.car,0.19092516205067767,0.9501466275659824
vehicle.car,0.1915144372421921,0.9502923976608187
vehicle.car,0.19210371243370655,0.9504373177842566
vehicle.car,0.19269298762522097,0.9505813953488372
vehicle.car,0.1932822628167354,0.9507246376811594
vehicle.car,0.19387153800824986,0.9508670520231214
vehicle.car,0.1944608131997643,0.9510086455331412
vehicle.car,0.19505008839127871,0.9511494252873564
vehicle.car,0.19563936358279316,0.9512893982808023
vehicle.car,0.1962286387743076,0.9514285714285714
vehicle.car,0.19681791396582204,0.9515669515669516
vehicle.car,0.19681791396582204,0.9488636363636364
vehicle.car,0.1974071891573365,0.9490084985835694
vehicle.car,0.1979964643488509,0.9491525423728814
vehicle.car,0.19858573954036535,0.9492957746478873
vehicle.car,0.1991750147318798,0.949438202247191
vehicle.car,0.19976428992339423,0.9495798319327731
vehicle.car,0.19976428992339423,0.946927374301676
vehicle.car,0.20035356511490865,0.947075208913649
vehicle.car,0.2009428403064231,0.9472222222222222
vehicle.car,0.20153211549793754,0.9473684210526315
vehicle.car,0.20212139068945198,0.9475138121546961
vehicle.car,0.20271066588096642,0.9476584022038568
vehicle.car,0.20329994107248084,0.9478021978021978
vehicle.car,0.20388921626399528,0.947945205479452
vehicle.car,0.20447849145550973,0.9480874316939891
vehicle.car,0.20506776664702417,0.9482288828337875
vehicle.car,0.20506776664702417,0.9456521739130435
vehicle.car,0.20565704183853858,0.94579945799458
vehicle.car,0.20624631703005303,0.9459459459459459
vehicle.car,0.20683559222156747,0.9460916442048517
vehicle.car,0.20742486741308191,0.946236559139785
vehicle.car,0.20801414260459636,0.9463806970509383
vehicle.car,0.20860341779611077,0.946524064171123
vehicle.car,0.20860341779611077,0.944
vehicle.car,0.20919269298762522,0.9441489361702128
vehicle.car,0.20978196817913966,0.9442970822281167
vehicle.car,0.2103712433706541,0.9444444444444444
vehicle.car,0.21096051856216852,0.9445910290237467
vehicle.car,0.21154979375368296,0.9447368421052632
vehicle.car,0.2121390689451974,0.9448818897637795
vehicle.car,0.21272834413671185,0.9450261780104712
vehicle.car,0.2133176193282263,0.9451697127937336
vehicle.car,0.2139068945197407,0.9453125
vehicle.car,0.21449616971125515,0.9454545454545454
vehicle.car,0.2150854449027696,0.9455958549222798
vehicle.car,0.2150854449027696,0.9431524547803618
vehicle.car,0.21567472009428404,0.9432989690721649
vehicle.car,0.21626399528579845,0.9434447300771208
vehicle.car,0.2168532704773129,0.9435897435897436
vehicle.car,0.21744254566882734,0.9437340153452686
vehicle.car,0.21803182086034179,0.9438775510204082
vehicle.car,0.21862109605185623,0.9440203562340967
vehicle.car,0.21921037124337064,0.9441624365482234
vehicle.car,0.2197996464348851,0.9443037974683545
vehicle.car,0.22038892162639953,0.9444444444444444
vehicle.car,0.22038892162639953,0.9420654911838791
vehicle.car,0.22097819681791397,0.9422110552763819
vehicle.car,0.22097819681791397,0.9398496240601504
vehicle.car,0.2215674720094284,0.94
vehicle.car,0.22215674720094283,0.940149625935162
vehicle.car,0.22274602239245728,0.9402985074626866
vehicle.car,0.22333529758397172,0.9404466501240695
vehicle.car,0.22392457277548616,0.9405940594059405
vehicle.car,0.22392457277548616,0.9382716049382716
vehicle.car,0.22451384796700058,0.9384236453201971
vehicle.car,0.22510312315851502,0.9385749385749386
vehicle.car,0.22569239835002947,0.9387254901960784
vehicle.car,0.2262816735415439,0.9388753056234719
vehicle.car,0.22687094873305833,0.9390243902439024
vehicle.car,0.22746022392457277,0.9391727493917275
vehicle.car,0.2280494991160872,0.9393203883495146
vehicle.car,0.22863877430760166,0.9394673123486683
vehicle.car,0.2292280494991161,0.9396135265700483
vehicle.car,0.22981732469063051,0.9397590361445783
vehicle.car,0.23040659988214496,0.9399038461538461
vehicle.car,0.2309958750736594,0.9400479616306955
vehicle.car,0.23158515026517384,0.9401913875598086
vehicle.car,0.23217442545668826,0.9403341288782816
vehicle.car,0.23217442545668826,0.9380952380952381
vehicle.car,0.2327637006482027,0.9382422802850356
vehicle.car,0.2327637006482027,0.9360189573459715
vehicle.car,0.23335297583971715,0.9361702127659575
vehicle.car,0.2339422510312316,0.9363207547169812
vehicle.car,0.23453152622274603,0.9364705882352942
vehicle.car,0.23512080141426045,0.9366197183098591
vehicle.car,0.2357100766057749,0.936768149882904
vehicle.car,0.2357100766057749,0.9345794392523364
vehicle.car,0.23629935179728934,0.9347319347319347
vehicle.car,0.23629935179728934,0.9325581395348838
vehicle.car,0.23688862698880378,0.9327146171693735
vehicle.car,0.2374779021803182,0.9328703703703703
vehicle.car,0.23806717737183264,0.9330254041570438
vehicle.car,0.23806717737183264,0.9308755760368663
vehicle.car,0.23865645256334708,0.9310344827586207
vehicle.car,0.23924572775486153,0.9311926605504587
vehicle.car,0.23983500294637597,0.931350114416476
vehicle.car,0.24042427813789038,0.9315068493150684
vehicle.car,0.24101355332940483,0.9316628701594533
vehicle.car,0.24101355332940483,0.9295454545454546
vehicle.car,0.24101355332940483,0.927437641723356
vehicle.car,0.24160282852091927,0.9276018099547512
vehicle.car,0.24219210371243372,0.927765237020316
vehicle.car,0.24219210371243372,0.9256756756756757
vehicle.car,0.24278137890394813,0.9258426966292135
vehicle.car,0.24337065409546257,0.9260089686098655
vehicle.car,0.24395992928697702,0.9261744966442953
vehicle.car,0.24454920447849146,0.9263392857142857
vehicle.car,0.2451384796700059,0.9265033407572383
vehicle.car,0.24572775486152032,0.9266666666666666
vehicle.car,0.24631703005303476,0.926829268292683
vehicle.car,0.2469063052445492,0.9269911504424779
vehicle.car,0.24749558043606365,0.9271523178807947
vehicle.car,0.24808485562757807,0.9273127753303965
vehicle.car,0.2486741308190925,0.9274725274725275
vehicle.car,0.2486741308190925,0.9254385964912281
vehicle.car,0.24926340601060695,0.925601750547046
vehicle.car,0.2498526812021214,0.925764192139738
vehicle.car,0.2504419563936358,0.9259259259259259
vehicle.car,0.2510312315851503,0.9260869565217391
vehicle.car,0.2516205067766647,0.9262472885032538
vehicle.car,0.2522097819681791,0.9264069264069265
vehicle.car,0.2527990571596936,0.9265658747300216
vehicle.car,0.2527990571596936,0.9245689655172413
vehicle.car,0.2527990571596936,0.9225806451612903
vehicle.car,0.253388332351208,0.9227467811158798
vehicle.car,0.25397760754272247,0.9229122055674518
vehicle.car,0.2545668827342369,0.9230769230769231
vehicle.car,0.2551561579257513,0.9232409381663113
vehicle.car,0.2557454331172658,0.9234042553191489
vehicle.car,0.2563347083087802,0.9235668789808917
vehicle.car,0.25692398350029466,0.923728813559322
vehicle.car,0.2575132586918091,0.9238900634249472
vehicle.car,0.2581025338833235,0.9240506329113924
vehicle.car,0.25869180907483796,0.9242105263157895
vehicle.car,0.25869180907483796,0.9222689075630253
vehicle.car,0.2592810842663524,0.9224318658280922
vehicle.car,0.2592810842663524,0.9205020920502092
vehicle.car,0.25987035945786685,0.9206680584551148
vehicle.car,0.26045963464938127,0.9208333333333333
vehicle.car,0.2610489098408957,0.920997920997921
vehicle.car,0.26163818503241015,0.921161825726141
vehicle.car,0.26222746022392457,0.9213250517598344
vehicle.car,0.262816735415439,0.9214876033057852
vehicle.car,0.26340601060695346,0.9216494845360824
vehicle.car,0.26399528579846787,0.9218106995884774
vehicle.car,0.26458456098998234,0.9219712525667351
vehicle.car,0.26458456098998234,0.9200819672131147
vehicle.car,0.26517383618149676,0.9202453987730062
vehicle.car,0.2657631113730112,0.9204081632653062
vehicle.car,0.26635238656452564,0.9205702647657841
vehicle.car,0.26694166175604006,0.9207317073170732
vehicle.car,0.26694166175604006,0.9188640973630832
vehicle.car,0.26753093694755453,0.9190283400809717
vehicle.car,0.26812021213906895,0.9191919191919192
vehicle.car,0.26870948733058336,0.9193548387096774
vehicle.car,0.26929876252209783,0.9195171026156942
vehicle.car,0.26929876252209783,0.9176706827309237
vehicle.car,0.26988803771361225,0.9178356713426854
vehicle.car,0.2704773129051267,0.918
vehicle.car,0.27106658809664114,0.9181636726546906
vehicle.car,0.27165586328815555,0.9183266932270916
vehicle.car,0.27224513847967,0.9184890656063618
vehicle.car,0.27224513847967,0.9166666666666666
vehicle.car,0.27283441367118444,0.9168316831683169
vehicle.car,0.27283441367118444,0.9150197628458498
vehicle.car,0.27342368886269885,0.9151873767258383
vehicle.car,0.2740129640542133,0.9153543307086615
vehicle.car,0.27460223924572774,0.9155206286836935
vehicle.car,0.2751915144372422,0.9156862745098039
vehicle.car,0.27578078962875663,0.9158512720156555
vehicle.car,0.27637006482027104,0.916015625
vehicle.car,0.27637006482027104,0.9142300194931774
vehicle.car,0.2769593400117855,0.914396887159533
vehicle.car,0.27754861520329993,0.9145631067961165
vehicle.car,0.2781378903948144,0.9147286821705426
vehicle.car,0.2787271655863288,0.9148936170212766
vehicle.car,0.27931644077784323,0.915057915057915
vehicle.car,0.2799057159693577,0.9152215799614644
vehicle.car,0.2804949911608721,0.9153846153846154
vehicle.car,0.2810842663523866,0.9155470249520153
vehicle.car,0.281673541543901,0.9157088122605364
vehicle.car,0.2822628167354154,0.9158699808795411
vehicle.car,0.2828520919269299,0.916030534351145
vehicle.car,0.2834413671184443,0.9161904761904762
vehicle.car,0.2840306423099587,0.9163498098859315
vehicle.car,0.2846199175014732,0.9165085388994307
vehicle.car,0.2852091926929876,0.9166666666666666
vehicle.car,0.2857984678845021,0.9168241965973535
vehicle.car,0.2863877430760165,0.9169811320754717
vehicle.car,0.2869770182675309,0.9171374764595104
vehicle.car,0.2875662934590454,0.9172932330827067
vehicle.car,0.2881555686505598,0.9174484052532833
vehicle.car,0.2887448438420743,0.9176029962546817
vehicle.car,0.2887448438420743,0.9158878504672897
vehicle.car,0.2893341190335887,0.9160447761194029
vehicle.car,0.2899233942251031,0.9162011173184358
vehicle.car,0.2899233942251031,0.9144981412639405
vehicle.car,0.2905126694166176,0.9146567717996289
vehicle.car,0.291101944608132,0.9148148148148149
vehicle.car,0.291101944608132,0.9131238447319778
vehicle.car,0.29169121979964646,0.9132841328413284
vehicle.car,0.2922804949911609,0.9134438305709024
vehicle.car,0.2922804949911609,0.9117647058823529
vehicle.car,0.2928697701826753,0.9119266055045872
vehicle.car,0.29345904537418976,0.9120879120879121
vehicle.car,0.2940483205657042,0.9122486288848263
vehicle.car,0.2946375957572186,0.9124087591240876
vehicle.car,0.29522687094873307,0.912568306010929
vehicle.car,0.29522687094873307,0.9109090909090909
vehicle.car,0.2958161461402475,0.911070780399274
vehicle.car,0.29640542133176195,0.9112318840579711
vehicle.car,0.29699469652327637,0.9113924050632911
vehicle.car,0.2975839717147908,0.9115523465703971
vehicle.car,0.29817324690630526,0.9117117117117117
vehicle.car,0.29876252209781967,0.9118705035971223
vehicle.car,0.29935179728933414,0.9120287253141831
vehicle.car,0.29935179728933414,0.910394265232975
vehicle.car,0.29994107248084856,0.9105545617173524
vehicle.car,0.29994107248084856,0.9089285714285714
vehicle.car,0.29994107248084856,0.9073083778966132
vehicle.car,0.300530347672363,0.9074733096085409
vehicle.car,0.300530347672363,0.9058614564831261
vehicle.car,0.300530347672363,0.9042553191489362
vehicle.car,0.30111962286387745,0.904424778761062
vehicle.car,0.30170889805539186,0.9045936395759717
vehicle.car,0.30229817324690633,0.9047619047619048
vehicle.car,0.30288744843842075,0.9049295774647887
vehicle.car,0.30288744843842075,0.9033391915641477
vehicle.car,0.30347672362993516,0.9035087719298246
vehicle.car,0.30406599882144963,0.9036777583187391
vehicle.car,0.30465527401296405,0.9038461538461539
vehicle.car,0.30465527401296405,0.9022687609075044
vehicle.car,0.30524454920447847,0.9024390243902439
vehicle.car,0.30524454920447847,0.9008695652173913
vehicle.car,0.30524454920447847,0.8993055555555556
vehicle.car,0.30583382439599294,0.8994800693240901
vehicle.car,0.30642309958750735,0.8996539792387543
vehicle.car,0.30642309958750735,0.8981001727115717
vehicle.car,0.3070123747790218,0.8982758620689655
vehicle.car,0.3070123747790218,0.8967297762478486
vehicle.car,0.30760164997053624,0.8969072164948454
vehicle.car,0.30819092516205066,0.8970840480274442
vehicle.car,0.30819092516205066,0.8955479452054794
vehicle.car,0.30819092516205066,0.8940170940170941
vehicle.car,0.30819092516205066,0.8924914675767918
vehicle.car,0.30819092516205066,0.8909710391822828
vehicle.car,0.30819092516205066,0.8894557823129252
vehicle.car,0.3087802003535651,0.8896434634974533
vehicle.car,0.30936947554507954,0.8898305084745762
vehicle.car,0.30936947554507954,0.8883248730964467
vehicle.car,0.309958750736594,0.8885135135135135
vehicle.car,0.31054802592810843,0.8887015177065767
vehicle.car,0.31113730111962284,0.8888888888888888
vehicle.car,0.31113730111962284,0.8873949579831932
vehicle.car,0.3117265763111373,0.8875838926174496
vehicle.car,0.31231585150265173,0.8877721943048577
vehicle.car,0.3129051266941662,0.8879598662207357
vehicle.car,0.3134944018856806,0.8881469115191987
vehicle.car,0.31408367707719503,0.8883333333333333
vehicle.car,0.3146729522687095,0.8885191347753744
vehicle.car,0.3146729522687095,0.8870431893687708
vehicle.car,0.3146729522687095,0.8855721393034826
vehicle.car,0.3152622274602239,0.8857615894039735
vehicle.car,0.31585150265173834,0.8859504132231405
vehicle.car,0.3164407778432528,0.8861386138613861
vehicle.car,0.3170300530347672,0.886326194398682
vehicle.car,0.3176193282262817,0.8865131578947368
vehicle.car,0.3182086034177961,0.8866995073891626
vehicle.car,0.3187978786093105,0.8868852459016393
vehicle.car,0.3187978786093105,0.8854337152209493
vehicle.car,0.319387153800825,0.8856209150326797
vehicle.car,0.319387153800825,0.8841761827079935
vehicle.car,0.3199764289923394,0.8843648208469055
vehicle.car,0.3205657041838539,0.8845528455284553
vehicle.car,0.3205657041838539,0.8831168831168831
vehicle.car,0.3205657041838539,0.8816855753646677
vehicle.car,0.3205657041838539,0.8802588996763754
vehicle.car,0.3211549793753683,0.8804523424878837
vehicle.car,0.3217442545668827,0.8806451612903226
vehicle.car,0.3223335297583972,0.8808373590982287
vehicle.car,0.3229228049499116,0.8810289389067524
vehicle.car,0.3235120801414261,0.8812199036918138
vehicle.car,0.3235120801414261,0.8798076923076923
vehicle.car,0.3235120801414261,0.8784
vehicle.car,0.3241013553329405,0.8785942492012779
vehicle.car,0.3246906305244549,0.8787878787878788
vehicle.car,0.3246906305244549,0.8773885350318471
vehicle.car,0.3252799057159694,0.8775834658187599
vehicle.car,0.3258691809074838,0.8777777777777778
vehicle.car,0.3258691809074838,0.8763866877971473
vehicle.car,0.3258691809074838,0.875
vehicle.car,0.3264584560989982,0.8751974723538705
vehicle.car,0.3270477312905127,0.8753943217665615
vehicle.car,0.3276370064820271,0.8755905511811024
vehicle.car,0.3276370064820271,0.8742138364779874
vehicle.car,0.32822628167354156,0.8744113029827315
vehicle.car,0.328815556865056,0.8746081504702194
vehicle.car,0.328815556865056,0.8732394366197183
vehicle.car,0.3294048320565704,0.8734375
vehicle.car,0.32999410724808487,0.8736349453978159
vehicle.car,0.3305833824395993,0.8738317757009346
vehicle.car,0.3305833824395993,0.8724727838258165
vehicle.car,0.33117265763111375,0.8726708074534162
vehicle.car,0.33176193282262817,0.8728682170542635
vehicle.car,0.3323512080141426,0.8730650154798761
vehicle.car,0.3323512080141426,0.8717156105100463
vehicle.car,0.3323512080141426,0.8703703703703703
vehicle.car,0.3323512080141426,0.8690292758089369
vehicle.car,0.33294048320565706,0.8692307692307693
vehicle.car,0.33352975839717147,0.869431643625192
vehicle.car,0.33411903358868594,0.8696319018404908
vehicle.car,0.33411903358868594,0.8683001531393568
vehicle.car,0.33470830878020036,0.8685015290519877
vehicle.car,0.33470830878020036,0.867175572519084
vehicle.car,0.33470830878020036,0.8658536585365854
vehicle.car,0.3352975839717148,0.8660578386605784
vehicle.car,0.33588685916322925,0.8662613981762918
vehicle.car,0.33588685916322925,0.8649468892261002
vehicle.car,0.33647613435474366,0.8651515151515151
vehicle.car,0.3370654095462581,0.8653555219364599
vehicle.car,0.33765468473777255,0.8655589123867069
vehicle.car,0.33765468473777255,0.8642533936651584
vehicle.car,0.33824395992928696,0.8644578313253012
vehicle.car,0.33883323512080143,0.8646616541353384
vehicle.car,0.33942251031231585,0.8648648648648649
vehicle.car,0.34001178550383027,0.8650674662668666
vehicle.car,0.34060106069534474,0.8652694610778443
vehicle.car,0.34119033588685915,0.8654708520179372
vehicle.car,0.3417796110783736,0.8656716417910447
vehicle.car,0.3417796110783736,0.8643815201192251
vehicle.car,0.3417796110783736,0.8630952380952381
vehicle.car,0.3417796110783736,0.861812778603269
vehicle.car,0.3417796110783736,0.8605341246290801
vehicle.car,0.34236888626988804,0.8607407407407407
vehicle.car,0.34295816146140246,0.8609467455621301
vehicle.car,0.3435474366529169,0.8611521418020679
vehicle.car,0.34413671184443134,0.8613569321533924
vehicle.car,0.3447259870359458,0.8615611192930781
vehicle.car,0.3447259870359458,0.8602941176470589
vehicle.car,0.3447259870359458,0.8590308370044053
vehicle.car,0.34531526222746023,0.8592375366568915
vehicle.car,0.34531526222746023,0.8579795021961932
vehicle.car,0.34531526222746023,0.8567251461988304
vehicle.car,0.34531526222746023,0.8554744525547445
vehicle.car,0.34531526222746023,0.8542274052478134
vehicle.car,0.34531526222746023,0.8529839883551674
vehicle.car,0.34590453741897464,0.8531976744186046
vehicle.car,0.34590453741897464,0.8519593613933236
vehicle.car,0.3464938126104891,0.8521739130434782
vehicle.car,0.34708308780200353,0.8523878437047757
vehicle.car,0.34767236299351795,0.8526011560693642
vehicle.car,0.3482616381850324,0.8528138528138528
vehicle.car,0.34885091337654683,0.8530259365994236
vehicle.car,0.3494401885680613,0.8532374100719424
vehicle.car,0.3494401885680613,0.8520114942528736
vehicle.car,0.3494401885680613,0.8507890961262554
vehicle.car,0.3500294637595757,0.8510028653295129
vehicle.car,0.3500294637595757,0.8497854077253219
vehicle.car,0.3500294637595757,0.8485714285714285
vehicle.car,0.35061873895109014,0.8487874465049928
vehicle.car,0.35061873895109014,0.8475783475783476
vehicle.car,0.35061873895109014,0.8463726884779517
vehicle.car,0.3512080141426046,0.8465909090909091
vehicle.car,0.3512080141426046,0.8453900709219858
vehicle.car,0.3512080141426046,0.8441926345609065
vehicle.car,0.3512080141426046,0.842998585572843
vehicle.car,0.3512080141426046,0.8418079096045198
vehicle.car,0.3512080141426046,0.840620592383639
vehicle.car,0.3512080141426046,0.8394366197183099
vehicle.car,0.3512080141426046,0.8382559774964838
vehicle.car,0.3512080141426046,0.8370786516853933
vehicle.car,0.351797289334119,0.8373071528751753
vehicle.car,0.3523865645256335,0.8375350140056023
vehicle.car,0.3523865645256335,0.8363636363636363
vehicle.car,0.3529758397171479,0.8365921787709497
vehicle.car,0.3529758397171479,0.8354253835425384
vehicle.car,0.3529758397171479,0.8342618384401114
vehicle.car,0.3535651149086623,0.8344923504867872
vehicle.car,0.3541543901001768,0.8347222222222223
vehicle.car,0.3547436652916912,0.8349514563106796
vehicle.car,0.3553329404832057,0.8351800554016621
vehicle.car,0.3553329404832057,0.8340248962655602
vehicle.car,0.3559222156747201,0.8342541436464088
vehicle.car,0.3565114908662345,0.8344827586206897
vehicle.car,0.3565114908662345,0.8333333333333334
vehicle.car,0.357100766057749,0.8335625859697386
vehicle.car,0.3576900412492634,0.8337912087912088
vehicle.car,0.3576900412492634,0.8326474622770919
vehicle.car,0.3576900412492634,0.8315068493150685
vehicle.car,0.3576900412492634,0.8303693570451436
vehicle.car,0.3576900412492634,0.8292349726775956
vehicle.car,0.3582793164407778,0.8294679399727148
vehicle.car,0.3588685916322923,0.829700272479564
vehicle.car,0.3588685916322923,0.8285714285714286
vehicle.car,0.3588685916322923,0.8274456521739131
vehicle.car,0.3588685916322923,0.8263229308005428
vehicle.car,0.3588685916322923,0.8252032520325203
vehicle.car,0.3588685916322923,0.8240866035182679
vehicle.car,0.3594578668238067,0.8243243243243243
vehicle.car,0.3594578668238067,0.8232118758434548
vehicle.car,0.3600471420153212,0.8234501347708895
vehicle.car,0.3606364172068356,0.8236877523553163
vehicle.car,0.3606364172068356,0.8225806451612904
vehicle.car,0.36122569239835,0.8228187919463087
vehicle.car,0.36122569239835,0.82171581769437
vehicle.car,0.3618149675898645,0.821954484605087
vehicle.car,0.3624042427813789,0.8221925133689839
vehicle.car,0.3624042427813789,0.8210947930574098
vehicle.car,0.3624042427813789,0.82
vehicle.car,0.3624042427813789,0.8189081225033289
vehicle.car,0.36299351797289336,0.8191489361702128
vehicle.car,0.36299351797289336,0.8180610889774237
vehicle.car,0.3635827931644078,0.8183023872679045
vehicle.car,0.3641720683559222,0.8185430463576159
vehicle.car,0.36476134354743667,0.8187830687830688
vehicle.car,0.36476134354743667,0.8177014531043593
vehicle.car,0.36476134354743667,0.816622691292876
vehicle.car,0.36476134354743667,0.8155467720685112
